"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00241047","2001-10","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0","1,0","10",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","3",",0","0",",0","","","20011015",",1,0","20011031","+,,0","20011031","+,,0","","","20011011",",,0","20011001",",,0","-6.1","1,0,15,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,11,","26.7",",0,01,","","","","","  12.2","2,,,0,0,1","  16.1","4,,,0,0,3","","","","","","","","","","","","","326.0",",0","  16.7","2,,,0,0,1","  16.7","4,,,0,0,3","","","","","","","","","","","","","   2.2","2,,,0,0,1","   5.6","4,,,0,0,3","","","","","","","","","","","","","   4.4","2,,,0,0,1","   5.6","4,,,0,0,3","","","","","","","","","","","","","   6.8","2,,,0,0,1","   9.3","4,,,0,0,3","","","","","","","","","","","","","","","   9.4","2,,,0,0,1","   9.6","4,,,0,0,3","","","","","","","","","","","","","","","37.7",",,,0","0",",,,0","7.43","1,0","14.32",",,,0","0.54","1,,,0","",""
"USC00241047","2001-11","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","0",",0","24",",0","3",",0","0",",0","0",",0","","","20011128",",,0","20011130","+,,0","20011130","+,1,0","","","20011126",",,0","20011105",",,0","-16.7",",0,28,","0",",,0,30,+","0","1,,0,30,+","2.0",",,0,26,","20.0",",0,05,","","","","","   5.6","4,,,0,0,1","   7.2","4,,,0,0,2","   7.2","4,,,0,0,3","","","","","","","","","","","438.9",",0","   7.2","4,,,0,0,1","   8.3","4,,,0,0,2","   7.2","4,,,0,0,3","","","","","","","","","","","  -0.6","4,,,0,0,1","   1.1","4,,,0,0,2","   2.8","4,,,0,0,3","","","","","","","","","","","   0.0","4,,,0,0,1","   1.1","4,,,0,0,2","   2.8","4,,,0,0,3","","","","","","","","","","","   1.8","4,,,0,0,1","   3.1","4,,,0,0,2","   4.4","4,,,0,0,3","","","","","","","","","","","","","   3.6","4,,,0,0,1","   4.1","4,,,0,0,2","   4.6","4,,,0,0,3","","","","","","","","","","","","","3.7",",,,0","0","1,,,0","3.70",",0","10.37",",,,0","-2.96",",,,0","",""
"USC00241047","2001-12","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0","3,0","5","1,0","2","1,0","0","1,0","0","4,0","0","4,0","0","2,0","29","2,0","12","3,0","0","3,0","0","3,0","","","20011227",",2,0","20011231","+,4,0","20011231","+,4,0","","","20011228",",1,0","20011217","+,3,0","-15.0","2,0,27,","0","4,,0,31,+","0","4,,0,31,+","10.7","1,,0,28,","9.4","3,0,17,+","","","","","  -0.6","2,,,0,0,1","   0.6","3,,,0,0,2","   2.2","5,,,0,0,3","","","","","","","","","","","623.0","3,0","   0.0","3,,,0,0,1","   1.1","3,,,0,0,2","   2.8","5,,,0,0,3","","","","","","","","","","","  -7.2","2,,,0,0,1","  -6.7","3,,,0,0,2","  -3.9","5,,,0,0,3","","","","","","","","","","","  -6.7","3,,,0,0,1","  -5.0","3,,,0,0,2","  -3.9","5,,,0,0,3","","","","","","","","","","","  -3.6","2,,,0,0,1","  -2.7","3,,,0,0,2","  -0.4","5,,,0,0,3","","","","","","","","","","","","","  -3.0","3,,,0,0,1","  -1.9","3,,,0,0,2","  -0.2","5,,,0,0,3","","","","","","","","","","","","","14.9","1,,,0","0","4,,,0","-3.79","3,0","1.80","3,,,0","-9.38","2,,,0","",""
"USC00241047","2002-01","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","3,0","9","2,0","3","2,0","0","2,0","","","","","2","3,0","27","3,0","12","3,0","0","3,0","0","3,0","","","20020102",",3,0","","","","","","","20020127","+,2,0","20020107",",3,0","-23.3","3,0,02,","","","","","6.4","2,,0,27,+","14.4","3,0,07,","","","","","  -1.7","5,,,0,0,1","  -0.6","3,,,0,0,2","  -1.7","4,,,0,0,3","","","","","","","","","","","616.9","3,0","  -1.7","5,,,0,0,1","  -0.6","3,,,0,0,2","  -1.7","4,,,0,0,3","","","","","","","","","","","  -5.6","5,,,0,0,1","  -4.4","3,,,0,0,2","  -3.9","4,,,0,0,3","","","","","","","","","","","  -5.6","5,,,0,0,1","  -3.9","3,,,0,0,2","  -3.9","4,,,0,0,3","","","","","","","","","","","  -3.1","5,,,0,0,1","  -2.5","3,,,0,0,2","  -2.2","4,,,0,0,3","","","","","","","","","","","","","  -2.8","5,,,0,0,1","  -2.0","3,,,0,0,2","  -2.1","4,,,0,0,3","","","","","","","","","","","","","23.0","2,,,0","","","-3.70","3,0","1.45","3,,,0","-8.85","3,,,0","",""
"USC00241047","2002-02","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","2,0","5",",0","1",",0","0",",0","","","0","3,0","2","2,0","25","2,0","7","1,0","0","1,0","0","1,0","","","20020226",",2,0","","","20020228","+,3,0","","","20020224",",,0","20020222",",1,0","-25.0","2,0,26,","","","0","3,,0,28,+","5.3",",,0,24,","12.8","1,0,22,","","","","","  -1.1","4,,,0,0,1","   0.0","1,,,0,0,2","  -1.1","1,,,0,0,3","","","","","","","","","","","573.9","1,0","  -0.6","4,,,0,0,1","   0.0","1,,,0,0,2","  -1.1","1,,,0,0,3","","","","","","","","","","","  -5.0","4,,,0,0,1","  -3.9","1,,,0,0,2","  -2.2","1,,,0,0,3","","","","","","","","","","","  -4.4","4,,,0,0,1","  -3.9","1,,,0,0,2","  -2.2","1,,,0,0,3","","","","","","","","","","","  -2.9","4,,,0,0,1","  -2.3","1,,,0,0,2","  -1.7","1,,,0,0,3","","","","","","","","","","","","","  -2.7","4,,,0,0,1","  -1.9","1,,,0,0,2","  -1.7","1,,,0,0,3","","","","","","","","","","","","","10.5",",,,0","0","3,,,0","-3.77","2,0","2.90","1,,,0","-10.45","2,,,0","",""
"USC00241047","2002-03","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","4,0","4",",0","2",",0","0",",0","","","0","2,0","5","4,0","26","4,0","5","3,0","0","3,0","0","3,0","","","20020308",",4,0","","","20020331","+,2,0","","","20020308",",,0","20020331",",3,0","-22.2","4,0,08,","","","0","2,,0,31,+","3.3",",,0,08,","17.2","3,0,31,","","","","","   0.0","2,,,0,0,1","   0.6","3,,,0,0,2","  -0.6","2,,,0,0,3","","","","","","","","","","","561.7","3,0","   1.1","2,,,0,0,1","   1.1","3,,,0,0,2","  -0.6","2,,,0,0,3","","","","","","","","","","","  -5.0","2,,,0,0,1","  -4.4","3,,,0,0,2","  -2.2","2,,,0,0,3","","","","","","","","","","","  -2.8","2,,,0,0,1","  -2.8","3,,,0,0,2","  -2.2","2,,,0,0,3","","","","","","","","","","","  -1.9","2,,,0,0,1","  -1.5","3,,,0,0,2","  -1.1","2,,,0,0,3","","","","","","","","","","","","","  -1.4","2,,,0,0,1","  -0.8","3,,,0,0,2","  -1.1","2,,,0,0,3","","","","","","","","","","","","","7.9",",,,0","0","2,,,0","-2.42","4,0","4.50","3,,,0","-9.34","4,,,0","",""
"USC00241047","2002-04","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","","","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","23",",0","","","","","","","","","20020402",",,0","20020430","+,,0","20020430","+,,0","","","20020417",",,0","","","-15.6",",0,02,","0",",,0,30,+","0",",,0,30,+","6.1",",,0,17,","","","","","","","   6.7",",,,0,0,1","   7.8",",,,0,0,2","   6.1",",,,0,0,3","","","","","","","","","","","","","  11.1",",,,0,0,1","  10.0",",,,0,0,2","   7.2",",,,0,0,3","","","","","","","","","","","  -0.6",",,,0,0,1","   0.6",",,,0,0,2","  -1.7",",,,0,0,3","","","","","","","","","","","   1.1",",,,0,0,1","   1.1",",,,0,0,2","  -1.1",",,,0,0,3","","","","","","","","","","","   3.1",",,,0,0,1","   4.1",",,,0,0,2","   3.3",",,,0,0,3","","","","","","","","","","","","","   7.3",",,,0,0,1","   6.1",",,,0,0,2","   3.9",",,,0,0,3","","","","","","","","","","","","","19.1",",,,0","0",",,,0","","","","","-2.60",",,,0","",""
"USC00241047","2002-06","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","8.9",",0","11",",0","7",",0","1",",0","0","1,0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","","","20020608",",,0","20020630","+,1,0","20020630","+,,0","","","20020602",",,0","20020628","+,,0","0.0",",0,08,","0","1,,0,30,+","0",",,0,30,+","36.1",",,0,02,","31.1",",0,28,+","140.2","3,,,0","","","  19.4","3,,,0,0,1","  20.0","3,,,0,0,2","  20.0","3,,,0,0,3","","","","","","","","","","","121.7",",0","  25.0","3,,,0,0,1","  22.8","3,,,0,0,2","  20.6","3,,,0,0,3","","","","","","","","","","","  10.0","3,,,0,0,1","  11.1","3,,,0,0,2","  12.2","3,,,0,0,3","","","","","","","","","","","  13.9","3,,,0,0,1","  14.4","3,,,0,0,2","  13.3","3,,,0,0,3","","","","","","","","","","","  15.2","3,,,0,0,1","  16.0","3,,,0,0,2","  16.2","3,,,0,0,3","","","","","","","","","","","9.55","3,,,0","  21.3","3,,,0,0,1","  19.4","3,,,0,0,2","  17.1","3,,,0,0,3","","","","","","","","","","","25.29","3,,,0","92.1",",,,0","0",",,,0","14.57",",0","22.44",",,,0","6.71",",,,0","1964","4,,,0"
"USC00241047","2002-07","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","62.2","2,0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","29","2,0","9","2,0","","","20020702",",,0","20020731","+,,0","20020731","+,,0","","","20020726",",,0","20020713",",2,0","5.0",",0,02,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,26,","37.2","2,0,13,","185.0","5,,,0","6.6","0","  22.2",",,,2,0,1","  22.2",",,,2,0,2","  22.8",",,,3,0,3","","","","","","","","","","","6.6","2,0","  28.3",",,,2,0,1","  26.1",",,,2,0,2","  24.4",",,,4,0,3","","","","","","","","","","","  16.1",",,,2,0,1","  17.8",",,,2,0,2","  18.9",",,,3,0,3","","","","","","","","","","","  22.2",",,,2,0,1","  21.1",",,,2,0,2","  19.4",",,,4,0,3","","","","","","","","","","","  19.1",",,,2,0,1","  20.0",",,,2,0,2","  20.7",",,,3,0,3","","","","","","","","","","","","","  25.9",",,,2,0,1","  23.9",",,,2,0,2","  21.3",",,,4,0,3","","","","","","","","","","","","","16.6",",,,0","0",",,,0","20.28","2,0","29.92","2,,,0","10.63",",,,0","2579","5,,,0"
"USC00241047","2002-08","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","5.1","1,0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","30","1,0","0","1,0","","","20020817",",,0","20020831","+,,0","20020831","+,,0","","","20020804",",,0","20020814","+,1,0","-0.6",",0,17,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,04,","31.7","1,0,14,+","181.5","2,,,0","78.5","0","  18.3","1,,,0,0,1","  19.4","1,,,0,0,2","  20.0","1,,,0,0,3","","","","","","","","","","","71.9","1,0","  26.7","1,,,0,0,1","  22.8","1,,,0,0,2","  21.1","1,,,0,0,3","","","","","","","","","","","  12.8","1,,,0,0,1","  15.0","1,,,0,0,2","  17.2","1,,,0,0,3","","","","","","","","","","","  20.0","1,,,0,0,1","  19.4","1,,,0,0,2","  18.3","1,,,0,0,3","","","","","","","","","","","  15.8","1,,,0,0,1","  17.4","1,,,0,0,2","  18.8","1,,,0,0,3","","","","","","","","","","","","","  22.9","1,,,0,0,1","  21.4","1,,,0,0,2","  19.6","1,,,0,0,3","","","","","","","","","","","","","17.3",",,,0","0",",,,0","16.09","1,0","26.29","1,,,0","5.90",",,,0","3169","2,,,0"
"USC00241047","2002-09","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","3.1","4,0","","","","","","","0",",0","0",",0","0",",0","1",",0","0","4,0","15","4,0","1","4,0","","","20020922",",,0","20020930","+,,0","20020930","+,,0","","","","","20020903",",4,0","0.0",",0,22,","0",",,0,30,+","0",",,0,30,+","","","32.2","4,0,03,","","","206.8","0","","","","","","","","","","","","","","","","","128.3","4,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",,,0","13.51","4,0","21.83","4,,,0","5.19",",,,0","",""
"USC00241047","2002-10","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0","3,0","2",",0","0",",0","0",",0","0",",0","0","1,0","1",",0","22",",0","2","3,0","0","3,0","0","3,0","","","20021031",",,0","20021031","+,,0","20021031","+,1,0","","","20021004","+,,0","20021013",",3,0","-17.8",",0,31,","0",",,0,31,+","0","1,,0,31,+","1.5",",,0,04,+","20.0","3,0,13,","","","592.5","0","   7.8",",,,0,0,1","   9.4",",,,0,0,2","  11.1","1,,,0,0,3","","","","","","","","","","","385.7","3,0","  12.2",",,,0,0,1","  12.8",",,,0,0,2","  12.2","2,,,0,0,3","","","","","","","","","","","  -2.8",",,,0,0,1","  -0.6",",,,0,0,2","   2.8","1,,,0,0,3","","","","","","","","","","","   1.7",",,,0,0,1","   3.3",",,,0,0,2","   4.4","2,,,0,0,3","","","","","","","","","","","   4.6",",,,0,0,1","   6.1",",,,0,0,2","   7.8","1,,,0,0,3","","","","","","","","","","","","","   8.3",",,,0,0,1","   8.9",",,,0,0,2","   8.7","2,,,0,0,3","","","","","","","","","","","","","3.0",",,,0","0","1,,,0","4.43","3,0","12.35","3,,,0","-3.49",",,,0","",""
"USC00241047","2002-11","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0","4,0","3",",0","1",",0","0",",0","0",",0","0",",0","2","2,0","26","2,0","3","2,0","0","2,0","0","2,0","","","20021102","+,2,0","20021130","+,,0","20021130","+,,0","","","20021127",",,0","20021120",",2,0","-18.9","2,0,02,+","0",",,0,30,+","0",",,0,30,+","3.6",",,0,27,","15.6","2,0,20,","","","1058.7","0","   1.7","2,,,0,0,1","   2.8","4,,,0,0,2","   3.3","4,,,0,0,3","","","","","","","","","","","466.2","2,0","   4.4","3,,,0,0,1","   4.4","4,,,0,0,2","   3.3","4,,,0,0,3","","","","","","","","","","","  -6.1","2,,,0,0,1","  -4.4","4,,,0,0,2","  -1.1","4,,,0,0,3","","","","","","","","","","","  -3.9","3,,,0,0,1","  -2.2","4,,,0,0,2","  -1.1","4,,,0,0,3","","","","","","","","","","","  -1.8","2,,,0,0,1","  -0.5","4,,,0,0,2","   0.8","4,,,0,0,3","","","","","","","","","","","","","   0.4","3,,,0,0,1","   1.1","4,,,0,0,2","   1.2","4,,,0,0,3","","","","","","","","","","","","","4.2",",,,0","0",",,,0","0.26","4,0","7.46","2,,,0","-6.95","2,,,0","",""
"USC00241047","2002-12","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0","3,0","2",",0","1",",0","0",",0","0",",0","0","1,0","2","1,0","28","1,0","9","2,0","0","2,0","0","2,0","","","20021225",",1,0","20021231","+,,0","20021231","+,1,0","","","20021222",",,0","20021214",",2,0","-20.0","1,0,25,","0",",,0,31,+","0","1,,0,31,+","3.0",",,0,22,","12.8","2,0,14,","","","1621.2","0","  -0.6",",,,0,0,1","   0.0",",,,0,0,2","   0.0",",,,0,0,3","","","","","","","","","","","562.5","2,0","   0.6",",,,0,0,1","   1.1","1,,,0,0,2","   0.6",",,,0,0,3","","","","","","","","","","","  -6.7",",,,0,0,1","  -5.0",",,,0,0,2","  -1.7",",,,0,0,3","","","","","","","","","","","  -3.9",",,,0,0,1","  -2.8","1,,,0,0,2","  -1.7",",,,0,0,3","","","","","","","","","","","  -3.5",",,,0,0,1","  -2.5",",,,0,0,2","  -0.9",",,,0,0,3","","","","","","","","","","","","","  -1.7",",,,0,0,1","  -0.9","1,,,0,0,2","  -0.9",",,,0,0,3","","","","","","","","","","","","","4.8",",,,0","0","1,,,0","-1.75","3,0","3.99","2,,,0","-7.49","1,,,0","",""
"USC00241047","2003-01","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0",",0","5",",0","4",",0","0",",0","0","3,0","0","1,0","0",",0","27",",0","4",",0","0",",0","0",",0","","","20030122",",,0","20030131","+,3,0","20030131","+,1,0","","","20030114",",,0","20030131",",,0","-17.2",",0,22,","0","3,,0,31,+","0","1,,0,31,+","14.5",",,0,14,","14.4",",0,31,","","","2221.5","0","  -0.6","1,,,0,0,1","   0.0","1,,,0,0,2","  -1.1","2,,,0,0,3","","","","","","","","","","","600.3",",0","   1.7","1,,,0,0,1","   1.1",",,,0,0,2","  -1.1","2,,,0,0,3","","","","","","","","","","","  -8.9","1,,,0,0,1","  -6.7","1,,,0,0,2","  -3.3","2,,,0,0,3","","","","","","","","","","","  -3.3","1,,,0,0,1","  -3.9",",,,0,0,2","  -3.3","2,,,0,0,3","","","","","","","","","","","  -3.1","1,,,0,0,1","  -2.4","1,,,0,0,2","  -2.0","2,,,0,0,3","","","","","","","","","","","","","  -1.8","1,,,0,0,1","  -1.1",",,,0,0,2","  -1.8","2,,,0,0,3","","","","","","","","","","","","","29.8",",,,0","0","1,,,0","-1.03",",0","4.67",",,,0","-6.73",",,,0","",""
"USC00241047","2003-02","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0",",0","8",",0","6",",0","0",",0","","","0","1,0","6",",0","27",",0","10",",0","0",",0","0",",0","","","20030224",",,0","","","20030228","+,1,0","","","20030214",",,0","20030201",",,0","-32.8",",0,24,","","","0","1,,0,28,+","7.1",",,0,14,","12.8",",0,01,","","","2877.4","0","   1.7","1,,,0,0,1","   1.7","1,,,0,0,2","   1.1","1,,,0,0,3","","","","","","","","","","","655.9",",0","   1.7","1,,,0,0,1","   2.2","1,,,0,0,2","   1.1","1,,,0,0,3","","","","","","","","","","","  -2.8","1,,,0,0,1","  -1.7","1,,,0,0,2","  -1.7","1,,,0,0,3","","","","","","","","","","","  -1.7","1,,,0,0,1","  -1.7","1,,,0,0,2","   0.0","1,,,0,0,3","","","","","","","","","","","  -0.9","1,,,0,0,1","   0.0","1,,,0,0,2","   0.8","1,,,0,0,3","","","","","","","","","","","","","  -0.6","1,,,0,0,1","   0.2","1,,,0,0,2","   0.9","1,,,0,0,3","","","","","","","","","","","","","30.3",",,,0","0","1,,,0","-5.09",",0","1.14",",,,0","-11.32",",,,0","",""
"USC00241047","2003-03","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","1,0","8",",0","4",",0","0",",0","","","0","2,0","0","1,0","22","1,0","5",",0","0",",0","0",",0","","","20030302",",1,0","","","20030331","+,2,0","","","20030327",",,0","20030331",",,0","-16.7","1,0,02,","","","0","2,,0,31,+","10.7",",,0,27,","20.0",",0,31,","","","3366.5","0","   4.4","4,,,0,0,2","   2.2","1,,,0,0,3","","","","","","","","","","","","","489.1",",0","   3.3","1,,,0,0,3","","","","","","","","","","","","","","","  -2.2","4,,,0,0,2","  -1.7","1,,,0,0,3","","","","","","","","","","","","","  -1.1","1,,,0,0,3","","","","","","","","","","","","","","","   0.0","4,,,0,0,2","   0.2","1,,,0,0,3","","","","","","","","","","","","","","","   0.3","1,,,0,0,3","","","","","","","","","","","","","","","","","27.9",",,,0","0","2,,,0","1.99","1,0","8.18",",,,0","-4.21","1,,,0","",""
"USC00241047","2003-04","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","1,0","15",",0","6",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0","1,0","5","1,0","0","1,0","","","20030404",",,0","20030430","+,,0","20030430","+,,0","","","20030418",",,0","20030412",",1,0","-9.4",",0,04,","0",",,0,30,+","0",",,0,30,+","20.6",",,0,18,","24.4","1,0,12,","","","3700.1","0","  10.0",",,,0,0,1","  10.6","1,,,0,0,2","  10.0","3,,,0,0,3","","","","","","","","","","","333.6","1,0","  12.8",",,,0,0,1","  12.8","1,,,0,0,2","  10.6","3,,,0,0,3","","","","","","","","","","","   1.7",",,,0,0,1","   3.3","1,,,0,0,2","   3.3","3,,,0,0,3","","","","","","","","","","","   5.0",",,,0,0,1","   5.0","1,,,0,0,2","   3.9","3,,,0,0,3","","","","","","","","","","","   5.9",",,,0,0,1","   7.2","1,,,0,0,2","   6.4","3,,,0,0,3","","","","","","","","","","","","","   9.8",",,,0,0,1","   9.0","1,,,0,0,2","   7.0","3,,,0,0,3","","","","","","","","","","","","","74.6",",,,0","0",",,,0","6.90","1,0","13.82","1,,,0","-0.02",",,,0","",""
"USC00241047","2003-05","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","5.3","0","5.3","5,0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0","5,0","11","5,0","1","5,0","","","20030519",",,0","20030531","+,,0","20030531","+,,0","","","20030505",",,0","20030529",",5,0","-5.0",",0,19,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,05,","32.2","5,0,29,","","","3900.2","0","  17.8",",,,0,0,1","  17.8",",,,0,0,2","  17.8","2,,,0,0,3","","","","","","","","","","","200.1","5,0","  24.4",",,,0,0,1","  22.8",",,,0,0,2","  18.9","4,,,0,0,3","","","","","","","","","","","   5.6",",,,0,0,1","   7.8",",,,0,0,2","   7.8","2,,,0,0,3","","","","","","","","","","","  10.0",",,,0,0,1","  10.0",",,,0,0,2","   8.9","4,,,0,0,3","","","","","","","","","","","  10.4",",,,0,0,1","  11.4",",,,0,0,2","  11.2","2,,,0,0,3","","","","","","","","","","","5.18","5,,,0","  15.7",",,,0,0,1","  14.2",",,,0,0,2","  12.0","4,,,0,0,3","","","","","","","","","","","20.94","5,,,0","55.4",",,,0","0",",,,0","10.78","5,0","18.43","5,,,0","3.12",",,,0","3197",",,,0"
"USC00241047","2003-06","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","12.8","0","7.5","1,0","14",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","19","1,0","0","1,0","","","20030623",",,0","20030630","+,,0","20030630","+,,0","","","20030621",",,0","20030630",",1,0","-1.1",",0,23,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,21,","31.7","1,0,30,","","","4007.5","0","  17.8","4,,,0,0,1","  18.9","4,,,0,0,2","  18.9","5,,,0,0,3","","","","","","","","","","","107.3","1,0","  22.8","4,,,0,0,1","  22.2","4,,,0,0,2","  19.4","4,,,0,0,3","","","","","","","","","","","  11.7","4,,,0,0,1","  13.3","4,,,0,0,2","  15.0","5,,,0,0,3","","","","","","","","","","","  15.6","4,,,0,0,1","  16.7","4,,,0,0,2","  15.6","4,,,0,0,3","","","","","","","","","","","  15.3","4,,,0,0,1","  16.3","4,,,0,0,2","  16.8","5,,,0,0,3","","","","","","","","","","","","","  20.5","4,,,0,0,1","  19.9","4,,,0,0,2","  17.8","4,,,0,0,3","","","","","","","","","","","","","61.3",",,,0","0",",,,0","14.84","1,0","23.17","1,,,0","6.51",",,,0","2843",",,,0"
