"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HN09","HN09_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","HX09","HX09_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LN09","LN09_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","LX09","LX09_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MN09","MN09_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MX09","MX09_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00218450","1980-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","414.1","Z","0.0",",Z","6",",Z","1",",Z","0",",Z","","","","","0",",Z","21",",Z","0",",Z","0",",Z","0",",Z","","","19801124",",,Z","","","","","","","19801112",",,Z","19801106",",,Z","-9.4",",Z,24,","","","","","2.8",",,Z,12,","16.1",",Z,06,","","","887.5","Z","","","","","","","","","","","","","","","","","","","459.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.2",",,,Z","","","3.03",",Z","7.90",",,,Z","-1.84",",,,Z"
"USC00218450","1980-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","414.1","Z","0.0",",Z","6",",Z","0",",Z","0",",Z","","","","","7",",Z","30",",Z","18",",Z","0",",Z","0",",Z","","","19801225",",,Z","","","","","","","19801209",",,Z","19801212",",,Z","-23.3",",Z,25,","","","","","0.8",",,Z,09,","9.4",",Z,12,","","","1660.1","Z","","","","","","","","","","","","","","","","","","","772.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5",",,,Z","","","-6.59",",Z","-1.96",",,,Z","-11.22",",,,Z"
"USC00218450","1981-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","2",",Z","0",",Z","0",",Z","","","","","8",",Z","30",",Z","19",",Z","0",",Z","0",",Z","","","19810104",",,Z","","","","","","","19810106",",,Z","19810124",",,Z","-26.1",",Z,04,","","","","","2.3",",,Z,06,","12.2",",Z,24,","","","2450.4","Z","","","","","","","","","","","","","","","","","","","790.3",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6",",,,Z","","","-7.16",",Z","-1.58",",,,Z","-12.75",",,,Z"
"USC00218450","1981-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","8",",Z","5",",Z","1",",Z","","","","","7",",Z","22",",Z","12",",Z","0",",Z","0",",Z","","","19810211",",,Z","","","","","","","19810227",",,Z","19810216",",,Z","-30.0",",Z,11,","","","","","26.7",",,Z,27,","13.9",",Z,16,","","","3087.3","Z","","","","","","","","","","","","","","","","","","","636.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.3",",,,Z","","","-4.41",",Z","0.16",",,,Z","-8.99",",,,Z"
"USC00218450","1981-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","4",",Z","3",",Z","0",",Z","","","","","0",",Z","21",",Z","0",",Z","2",",Z","0",",Z","","","19810303",",,Z","","","","","","","19810329",",,Z","19810328",",,Z","-11.1",",Z,03,","","","","","14.0",",,Z,29,","22.8",",Z,28,","","","3550.4","Z","","","","","","","","","","","","","","","","","","","463.1",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5",",,,Z","","","3.39",",Z","9.51",",,,Z","-2.72",",,,Z"
"USC00218450","1981-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","17",",Z","8",",Z","0",",Z","","","","","0",",Z","7",",Z","0",",Z","6",",Z","0",",Z","","","19810414","+,,Z","","","","","","","19810404",",,Z","19810404",",,Z","-3.3",",Z,14,+","","","","","12.2",",,Z,04,","27.8",",Z,04,","","","3795.9","Z","","","","","","","","","","","","","","","","","","","245.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.4",",,,Z","","","10.15",",Z","16.58",",,,Z","3.72",",,,Z"
"USC00218450","1981-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","7.0","Z","7.0",",Z","10",",Z","6",",Z","0",",Z","","","","","0",",Z","2",",Z","0",",Z","16",",Z","0",",Z","","","19810510",",,Z","","","","","","","19810504",",,Z","19810521",",,Z","-1.1",",Z,10,","","","","","18.5",",,Z,04,","27.2",",Z,21,","","","3930.2","Z","","","","","","","","","","","","","","","","","","","134.3",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.4",",,,Z","","","14.23",",Z","20.39",",,,Z","8.06",",,,Z"
"USC00218450","1981-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","61.8","Z","54.8",",Z","16",",Z","11",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","26",",Z","0",",Z","","","19810619",",,Z","","","","","","","19810614",",,Z","19810608","+,,Z","9.4",",Z,19,","","","","","47.2",",,Z,14,","30.6",",Z,08,+","","","3948.6","Z","","","","","","","","","","","","","","","","","","","18.4",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137.1",",,,Z","","","19.55",",Z","25.01",",,,Z","14.09",",,,Z"
"USC00218450","1981-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","184.9","Z","123.1",",Z","9",",Z","4",",Z","2",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","3",",Z","","","19810728",",,Z","","","","","","","19810711",",,Z","19810706",",,Z","11.1",",Z,28,","","","","","52.3",",,Z,11,","32.8",",Z,06,","","","2.8","Z","","","","","","","","","","","","","","","","","","","2.8",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.8",",,,Z","","","22.21",",Z","27.74",",,,Z","16.68",",,,Z"
"USC00218450","1981-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","275.4","Z","90.5",",Z","14",",Z","10",",Z","2",",Z","","","","","0",",Z","0",",Z","0",",Z","30",",Z","0",",Z","","","19810817",",,Z","","","","","","","19810827",",,Z","19810813","+,,Z","10.0",",Z,17,","","","","","42.7",",,Z,27,","31.7",",Z,13,+","","","6.0","Z","","","","","","","","","","","","","","","","","","","3.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149.4",",,,Z","","","21.15",",Z","26.06",",,,Z","16.25",",,,Z"
"USC00218450","1981-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","294.9","Z","19.5",",Z","9",",Z","3",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","16",",Z","0",",Z","","","19810928",",,Z","","","","","","","19810921",",,Z","19810910",",,Z","0.6",",Z,28,","","","","","10.7",",,Z,21,","31.1",",Z,10,","","","103.0","Z","","","","","","","","","","","","","","","","","","","97.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8",",,,Z","","","15.75",",Z","21.53",",,,Z","9.97",",,,Z"
"USC00218450","1981-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","294.9","Z","0.0",",Z","12",",Z","7",",Z","0",",Z","","","","","0",",Z","8",",Z","0",",Z","0",",Z","0",",Z","","","19811024","+,,Z","","","","","","","19811017",",,Z","19811020","+,,Z","-5.6",",Z,24,+","","","","","17.0",",,Z,17,","17.8",",Z,20,+","","","409.8","Z","","","","","","","","","","","","","","","","","","","306.8",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.9",",,,Z","","","8.44",",Z","13.11",",,,Z","3.76",",,,Z"
"USC00218450","1981-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","294.9","Z","0.0",",Z","5",",Z","3",",Z","0",",Z","","","","","0",",Z","19",",Z","6",",Z","0",",Z","0",",Z","","","19811121",",,Z","","","","","","","19811119",",,Z","19811104","+,,Z","-13.3",",Z,21,","","","","","19.1",",,Z,19,","18.9",",Z,04,+","","","852.6","Z","","","","","","","","","","","","","","","","","","","442.8",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5",",,,Z","","","3.57",",Z","8.32",",,,Z","-1.17",",,,Z"
"USC00218450","1981-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","294.9","Z","0.0",",Z","7",",Z","2",",Z","0",",Z","","","","","8",",Z","31",",Z","24",",Z","0",",Z","0",",Z","","","19811230","+,,Z","","","","","","","19811201",",,Z","19811207","+,,Z","-22.2",",Z,30,+","","","","","5.6",",,Z,01,","3.3",",Z,07,+","","","1661.8","Z","","","","","","","","","","","","","","","","","","","809.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8",",,,Z","","","-7.77",",Z","-4.04",",,,Z","-11.51",",,,Z"
"USC00218450","1982-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","9",",Z","4",",Z","0",",Z","","","","","22",",Z","31",",Z","29",",Z","0",",Z","0",",Z","","","19820110",",,Z","","","","","","","19820120",",,Z","19820127",",,Z","-33.9",",Z,10,","","","","","8.4",",,Z,20,","3.9",",Z,27,","","","2737.3","Z","","","","","","","","","","","","","","","","","","","1075.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0",",,,Z","","","-16.36",",Z","-10.96",",,,Z","-21.76",",,,Z"
"USC00218450","1982-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","3",",Z","1",",Z","0",",Z","","","","","9",",Z","28",",Z","17",",Z","0",",Z","0",",Z","","","19820203",",,Z","","","","","","","19820202",",,Z","19820222",",,Z","-29.4",",Z,03,","","","","","3.3",",,Z,02,","9.4",",Z,22,","","","3496.9","Z","","","","","","","","","","","","","","","","","","","759.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1",",,,Z","","","-8.80",",Z","-4.04",",,,Z","-13.55",",,,Z"
"USC00218450","1982-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","6",",Z","4",",Z","0",",Z","","","","","2",",Z","28",",Z","9",",Z","0",",Z","0",",Z","","","19820307",",,Z","","","","","","","19820320",",,Z","19820330",",,Z","-20.6",",Z,07,","","","","","17.0",",,Z,20,","12.2",",Z,30,","","","4122.7","Z","","","","","","","","","","","","","","","","","","","625.8",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.5",",,,Z","","","-1.85",",Z","2.29",",,,Z","-6.00",",,,Z"
"USC00218450","1982-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","11",",Z","4",",Z","0",",Z","","","","","0",",Z","12",",Z","4",",Z","3",",Z","0",",Z","","","19820404",",,Z","","","","","","","19820416",",,Z","19820424","+,,Z","-12.2",",Z,04,","","","","","6.9",",,Z,16,","23.3",",Z,24,+","","","4483.3","Z","","","","","","","","","","","","","","","","","","","360.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6",",,,Z","","","6.31",",Z","11.92",",,,Z","0.70",",,,Z"
"USC00218450","1982-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","20.4","Z","20.4",",Z","18",",Z","12",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","24",",Z","0",",Z","","","19820507",",,Z","","","","","","","19820512",",,Z","19820504",",,Z","3.3",",Z,07,","","","","","25.9",",,Z,12,","29.4",",Z,04,","","","4543.5","Z","","","","","","","","","","","","","","","","","","","60.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.6",",,,Z","","","17.05",",Z","23.00",",,,Z","11.09",",,,Z"
"USC00218450","1982-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","43.8","Z","23.4",",Z","7",",Z","4",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","24",",Z","0",",Z","","","19820603","+,,Z","","","","","","","19820624",",,Z","19820628",",,Z","5.0",",Z,03,+","","","","","18.8",",,Z,24,","30.6",",Z,28,","","","4596.4","Z","","","","","","","","","","","","","","","","","","","52.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0",",,,Z","","","17.35",",Z","23.70",",,,Z","11.00",",,,Z"
"USC00218450","1982-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","205.9","Z","162.1",",Z","7",",Z","5",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","3",",Z","","","19820701",",,Z","","","","","","","19820715",",,Z","19820705",",,Z","11.1",",Z,01,","","","","","24.1",",,Z,15,","36.1",",Z,05,","","","0.0","Z","","","","","","","","","","","","","","","","","","","0.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.3",",,,Z","","","23.56",",Z","29.50",",,,Z","17.62",",,,Z"
"USC00218450","1982-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","323.4","Z","117.5",",Z","8",",Z","5",",Z","2",",Z","","","","","0",",Z","0",",Z","0",",Z","29",",Z","4",",Z","","","19820827",",,Z","","","","","","","19820829",",,Z","19820803","+,,Z","6.7",",Z,27,","","","","","32.8",",,Z,29,","35.0",",Z,03,+","","","11.9","Z","","","","","","","","","","","","","","","","","","","11.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.0",",,,Z","","","21.74",",Z","27.78",",,,Z","15.70",",,,Z"
"USC00218450","1982-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","350.4","Z","27.0",",Z","11",",Z","7",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","15",",Z","0",",Z","","","19820921",",,Z","","","","","","","19820910",",,Z","19820911",",,Z","2.2",",Z,21,","","","","","18.0",",,Z,10,","28.9",",Z,11,","","","106.3","Z","","","","","","","","","","","","","","","","","","","94.4",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5",",,,Z","","","16.09",",Z","21.21",",,,Z","10.97",",,,Z"
"USC00218450","1982-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","350.4","Z","0.0",",Z","14",",Z","6",",Z","1",",Z","","","","","0",",Z","4",",Z","0",",Z","3",",Z","0",",Z","","","19821022","+,,Z","","","","","","","19821020",",,Z","19821004",",,Z","-2.2",",Z,22,+","","","","","27.9",",,Z,20,","24.4",",Z,04,","","","353.2","Z","","","","","","","","","","","","","","","","","","","246.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.7",",,,Z","","","10.37",",Z","15.31",",,,Z","5.43",",,,Z"
"USC00218450","1982-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","350.4","Z","0.0",",Z","11",",Z","8",",Z","0",",Z","","","","","0",",Z","22",",Z","6",",Z","0",",Z","0",",Z","","","19821124","+,,Z","","","","","","","19821110",",,Z","19821120",",,Z","-15.6",",Z,24,+","","","","","19.6",",,Z,10,","15.0",",Z,20,","","","919.3","Z","","","","","","","","","","","","","","","","","","","566.1",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.2",",,,Z","","","-0.54",",Z","3.56",",,,Z","-4.63",",,,Z"
"USC00218450","1982-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","350.4","Z","0.0",",Z","7",",Z","3",",Z","1",",Z","","","","","2",",Z","27",",Z","17",",Z","0",",Z","0",",Z","","","19821229",",,Z","","","","","","","19821225",",,Z","19821202",",,Z","-20.0",",Z,29,","","","","","32.5",",,Z,25,","16.1",",Z,02,","","","1596.0","Z","","","","","","","","","","","","","","","","","","","676.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7",",,,Z","","","-3.50",",Z","0.28",",,,Z","-7.27",",,,Z"
"USC00218450","1983-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","4",",Z","3",",Z","0",",Z","","","","","4",",Z","31",",Z","24",",Z","0",",Z","0",",Z","","","19830127",",,Z","","","","","","","19830106",",,Z","19830110","+,,Z","-22.8",",Z,27,","","","","","4.8",",,Z,06,","2.8",",Z,10,+","","","2382.5","Z","","","","","","","","","","","","","","","","","","","786.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8",",,,Z","","","-7.04",",Z","-2.84",",,,Z","-11.24",",,,Z"
"USC00218450","1983-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","6",",Z","1",",Z","0",",Z","","","","","3",",Z","26",",Z","13",",Z","0",",Z","0",",Z","","","19830207",",,Z","","","","","","","19830202",",,Z","19830227",",,Z","-22.2",",Z,07,","","","","","7.6",",,Z,02,","7.2",",Z,27,","","","2991.0","Z","","","","","","","","","","","","","","","","","","","608.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2",",,,Z","","","-3.40",",Z","-0.33",",,,Z","-6.47",",,,Z"
"USC00218450","1983-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","11",",Z","5",",Z","0",",Z","","","","","0",",Z","25",",Z","6",",Z","0",",Z","0",",Z","","","19830323","+,,Z","","","","","","","19830306",",,Z","19830304",",,Z","-10.0",",Z,23,+","","","","","16.5",",,Z,06,","16.7",",Z,04,","","","3530.2","Z","","","","","","","","","","","","","","","","","","","539.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.7",",,,Z","","","0.94",",Z","4.63",",,,Z","-2.75",",,,Z"
"USC00218450","1983-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","11",",Z","7",",Z","1",",Z","","","","","0",",Z","15",",Z","0",",Z","2",",Z","0",",Z","","","19830417",",,Z","","","","","","","19830414",",,Z","19830426","+,,Z","-7.8",",Z,17,","","","","","34.8",",,Z,14,","21.7",",Z,26,+","","","3913.7","Z","","","","","","","","","","","","","","","","","","","383.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6",",,,Z","","","5.55",",Z","10.67",",,,Z","0.43",",,,Z"
"USC00218450","1983-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","1.6","Z","1.6",",Z","14",",Z","8",",Z","0",",Z","","","","","0",",Z","1",",Z","0",",Z","10",",Z","0",",Z","","","19830508",",,Z","","","","","","","19830513",",,Z","19830512","+,,Z","0.0",",Z,08,","","","","","23.9",",,Z,13,","25.0",",Z,12,+","","","4084.4","Z","","","","","","","","","","","","","","","","","","","170.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.8",",,,Z","","","12.88",",Z","18.95",",,,Z","6.81",",,,Z"
"USC00218450","1983-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","81.3","Z","79.7",",Z","14",",Z","8",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","24",",Z","2",",Z","","","19830606",",,Z","","","","","","","19830603",",,Z","19830626","+,,Z","6.1",",Z,06,","","","","","35.8",",,Z,03,","32.8",",Z,26,+","","","4114.8","Z","","","","","","","","","","","","","","","","","","","30.4",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.9",",,,Z","","","19.98",",Z","25.63",",,,Z","14.33",",,,Z"
"USC00218450","1983-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","278.7","Z","197.4",",Z","9",",Z","7",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","12",",Z","","","19830706",",,Z","","","","","","","19830703",",,Z","19830713",",,Z","10.0",",Z,06,","","","","","40.9",",,Z,03,","35.6",",Z,13,","","","0.8","Z","","","","","","","","","","","","","","","","","","","0.8",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.5",",,,Z","","","24.67",",Z","30.36",",,,Z","18.99",",,,Z"
"USC00218450","1983-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","465.7","Z","187.0",",Z","13",",Z","6",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","7",",Z","","","19830812",",,Z","","","","","","","19830816",",,Z","19830807",",,Z","12.8",",Z,12,","","","","","37.3",",,Z,16,","34.4",",Z,07,","","","0.8","Z","","","","","","","","","","","","","","","","","","","0.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8",",,,Z","","","24.36",",Z","30.02",",,,Z","18.71",",,,Z"
