"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00129222","1972-01","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","12",",0","5",",0","0",",0","18",",0","4",",0","7",",0","31",",0","15",",0","0",",0","0",",0","","","19720116",",,0","19720106","+,,0","19720105",",,0","","","19720120",",,0","19720125",",,0","-28.3",",0,16,","203",",,0,06,+","211",",,0,05,","6.4",",,0,20,","7.8",",0,25,","","","1903.6","0","","","","","","","","","","","","","","","","","767.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.9",",,,0","444",",,,0","-6.43",",0","-1.88",",,,0","-10.98",",,,0","",""
"USC00129222","1972-02","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","12",",0","4",",0","0",",0","22",",0","6",",0","4",",0","28",",0","14",",0","0",",0","0",",0","","","19720208",",,0","19720207",",,0","19720203",",,0","","","19720218",",,0","19720229",",,0","-21.7",",0,08,","152",",,0,07,","79",",,0,03,","3.6",",,0,18,","11.7",",0,29,","","","2568.3","0","","","","","","","","","","","","","","","","","664.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8",",,,0","335",",,,0","-4.59",",0","-0.24",",,,0","-8.93",",,,0","",""
"USC00129222","1972-03","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","11",",0","8",",0","1",",0","4",",0","3",",0","0",",0","23",",0","4",",0","1",",0","0",",0","","","19720306","+,,0","19720330","+,,0","19720327",",,0","3","","19720313",",,0","19720312",",,0","-12.2",",0,06,+","51",",,0,30,+","61",",,0,27,","39.9",",,0,13,","22.2",",0,12,","","","3095.0","0","","","","","","","","","","","","","","","","","526.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.7",",,,0","152",",,,0","1.34",",0","6.35",",,,0","-3.66",",,,0","",""
"USC00129222","1972-04","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","15",",0","11",",0","0",",0","2",",0","2",",0","0",",0","12",",0","1",",0","5",",0","0",",0","","","19720408",",,0","19720401",",,0","19720401",",,0","7","","19720407",",,0","19720419",",,0","-12.2",",0,08,","76",",,0,01,","81",",,0,01,","24.9",",,0,07,","24.4",",0,19,","","","3414.0","0","","","","","","","","","","","","","","","","","319.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.0",",,,0","124",",,,0","7.70",",0","13.35",",,,0","2.05",",,,0","",""
"USC00129222","1972-05","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","33.2","0","33.2",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","19720510",",,0","19720531","+,,0","19720531","+,,0","2","","19720507",",,0","19720526",",,0","0.6",",0,10,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,07,","31.1",",0,26,","","","3516.2","0","","","","","","","","","","","","","","","","","102.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.8",",,,0","0",",,,0","16.11",",0","22.44",",,,0","9.78",",,,0","",""
"USC00129222","1972-06","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","89.0","0","55.8",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","3",",0","","","19720611",",,0","19720630","+,,0","19720630","+,,0","5","","19720629",",,0","19720604",",,0","1.7",",0,11,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,29,","33.3",",0,04,","","","3575.6","0","","","","","","","","","","","","","","","","","59.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6",",,,0","0",",,,0","18.21",",0","24.39",",,,0","12.04",",,,0","",""
"USC00129222","1972-07","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","221.0","0","132.0",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","8",",0","","","19720706",",,0","19720731","+,,0","19720731","+,,0","7","","19720718",",,0","19720713","+,,0","6.1",",0,06,","0",",,0,31,+","0",",,0,31,+","47.8",",,0,18,","34.4",",0,13,+","","","18.1","0","","","","","","","","","","","","","","","","","18.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.2",",,,0","0",",,,0","22.00",",0","27.79",",,,0","16.22",",,,0","",""
"USC00129222","1972-08","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","326.7","0","105.7",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","19720810",",,0","19720831","+,,0","19720831","+,,0","7","","19720814",",,0","19720819",",,0","6.7",",0,10,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,14,","32.2",",0,19,","","","37.7","0","","","","","","","","","","","","","","","","","19.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.3",",,,0","0",",,,0","21.11",",0","26.43",",,,0","15.79",",,,0","",""
"USC00129222","1972-09","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","365.5","0","38.8",",0","15",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","19720930",",,0","19720930","+,,0","19720930","+,,0","9","","19720914",",,0","19720901",",,0","3.3",",0,30,","0",",,0,30,+","0",",,0,30,+","41.1",",,0,14,","30.6",",0,01,","","","94.2","0","","","","","","","","","","","","","","","","","56.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185.5",",,,0","0",",,,0","17.74",",0","22.92",",,,0","12.57",",,,0","",""
"USC00129222","1972-10","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","365.5","0","0.0","1,0","13",",0","9",",0","0",",0","1",",0","2",",0","0","1,0","6","1,0","0",",0","3",",0","0",",0","","","19721019",",1,0","19721018",",,0","19721019",",,0","1","","19721011",",,0","19721003",",,0","-4.4","1,0,19,","25",",,0,18,","38",",,0,19,","23.9",",,0,11,","25.6",",0,03,","","","376.3","0","","","","","","","","","","","","","","","","","282.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7",",,,0","66",",,,0","9.12","1,0","14.14",",,,0","4.10","1,,,0","",""
"USC00129222","1972-11","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","365.5","0","0.0",",0","15",",0","9",",0","1",",0","11",",0","4",",0","0",",0","17",",0","1",",0","0",",0","0",",0","","","19721129",",,0","19721126","+,,0","19721126",",,0","","","19721114",",,0","19721102",",,0","-7.2",",0,29,","76",",,0,26,+","102",",,0,26,","29.2",",,0,14,","16.7",",0,02,","","","839.7","0","","","","","","","","","","","","","","","","","463.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4",",,,0","303",",,,0","2.89",",0","5.29",",,,0","0.48",",,,0","",""
"USC00129222","1972-12","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","365.5","0","0.0",",0","16",",0","8",",0","3",",0","22",",0","3",",0","3",",0","28",",0","16",",0","0",",0","0",",0","","","19721211",",,0","19721219","+,,0","19721212",",,0","","","19721213",",,0","19721203",",,0","-23.3",",0,11,","127",",,0,19,+","46",",,0,12,","32.3",",,0,13,","11.1",",0,03,","","","1521.2","0","","","","","","","","","","","","","","","","","681.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.9",",,,0","150",",,,0","-3.65",",0","0.01",",,,0","-7.31",",,,0","",""
"USC00129222","1973-01","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","5",",0","4",",0","0",",0","5",",0","2",",0","2",",0","28",",0","15",",0","0",",0","0",",0","","","19730111","+,,0","19730130","+,,0","19730129",",,0","1","","19730104",",,0","19730119","+,,0","-17.8",",0,11,+","51",",,0,30,+","51",",,0,29,","22.1",",,0,04,","11.7",",0,19,+","","","2182.7","0","","","","","","","","","","","","","","","","","661.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4",",,,0","86",",,,0","-3.01",",0","0.83",",,,0","-6.85",",,,0","",""
"USC00129222","1973-02","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","9",",0","1",",0","1",",0","13",",0","3",",0","2",",0","27",",0","10",",0","0",",0","0",",0","","","19730217",",,0","19730216",",,0","19730216",",,0","1","","19730216",",,0","19730205",",,0","-26.1",",0,17,","254",",,0,16,","269",",,0,16,","26.9",",,0,16,","11.1",",0,05,","","","2767.9","0","","","","","","","","","","","","","","","","","585.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5",",,,0","386",",,,0","-2.57",",0","1.39",",,,0","-6.52",",,,0","",""
"USC00129222","1973-03","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","13",",0","10",",0","0",",0","3",",0","1",",0","0",",0","10",",0","0",",0","1",",0","0",",0","","","19730322","+,,0","19730317",",,0","19730317",",,0","5","","19730329",",,0","19730315",",,0","-5.0",",0,22,+","76",",,0,17,","89",",,0,17,","17.3",",,0,29,","21.7",",0,15,","","","3129.8","0","","","","","","","","","","","","","","","","","361.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.4",",,,0","89",",,,0","6.66",",0","11.47",",,,0","1.85",",,,0","",""
"USC00129222","1973-04","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","1.7","0","1.7",",0","18",",0","11",",0","2",",0","1","2,0","1","1,0","0",",0","7",",0","0",",0","3",",0","0",",0","","","19730410",",,0","19730412",",2,0","19730412",",1,0","6","","19730422",",,0","19730421",",,0","-5.0",",0,10,","25","2,,0,12,","36","1,,0,12,","42.9",",,0,22,","24.4",",0,21,","","","3412.9","0","","","","","","","","","","","","","","","","","283.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150.6",",,,0","41","1,,,0","8.95",",0","13.76",",,,0","4.15",",,,0","",""
"USC00129222","1973-05","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","2.3","0","0.6",",0","16",",0","8",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","10",",0","0",",0","","","19730517",",,0","19730531","+,,0","19730531","+,,0","7","","19730528",",,0","19730510",",,0","-1.7",",0,17,","0",",,0,31,+","0",",,0,31,+","39.9",",,0,28,","25.0",",0,10,","","","3584.9","0","","","","","","","","","","","","","","","","","172.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136.2",",,,0","0",",,,0","12.80",",0","18.03",",,,0","7.58",",,,0","",""
"USC00129222","1973-06","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","99.8","0","97.5",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","19730602",",,0","19730630","+,,0","19730630","+,,0","12","","19730617",",,0","19730612",",,0","8.9",",0,02,","0",",,0,30,+","0",",,0,30,+","55.1",",,0,17,","33.3",",0,12,","","","3587.9","0","","","","","","","","","","","","","","","","","3.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.5",",,,0","0",",,,0","21.48",",0","27.15",",,,0","15.82",",,,0","",""
"USC00129222","1973-07","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","246.5","0","146.7",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","19730716",",,0","19730731","+,,0","19730731","+,,0","11","","19730731",",,0","19730714","+,,0","8.3",",0,16,","0",",,0,31,+","0",",,0,31,+","41.1",",,0,31,","34.4",",0,14,+","","","4.4","0","","","","","","","","","","","","","","","","","4.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.2",",,,0","0",",,,0","22.92",",0","28.55",",,,0","17.30",",,,0","",""
"USC00129222","1973-08","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","365.3","0","118.8",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","19730821",",,0","19730831","+,,0","19730831","+,,0","7","","19730824",",,0","19730828",",,0","9.4",",0,21,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,24,","34.4",",0,28,","","","9.4","0","","","","","","","","","","","","","","","","","5.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.1",",,,0","0",",,,0","22.00",",0","27.59",",,,0","16.42",",,,0","",""
"USC00129222","1973-09","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","432.6","0","67.3","1,0","7",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","25",",0","3",",0","","","19730919",",1,0","19730930","+,,0","19730930","+,,0","4","","19730926",",,0","19730904","+,,0","5.6","1,0,19,","0",",,0,30,+","0",",,0,30,+","19.1",",,0,26,","32.2",",0,04,+","","","53.3","0","","","","","","","","","","","","","","","","","43.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1",",,,0","0",",,,0","19.15","1,0","24.90",",,,0","13.40","1,,,0","",""
"USC00129222","1973-10","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","448.5","0","15.9",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","19731017",",,0","19731031","+,,0","19731031","+,,0","2","","19731013",",,0","19731012","+,,0","1.1",",0,17,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,13,","27.8",",0,12,+","","","202.5","0","","","","","","","","","","","","","","","","","149.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1",",,,0","0",",,,0","14.04",",0","19.95",",,,0","8.12",",,,0","",""
"USC00129222","1973-11","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","448.5","0","0.0",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","11",",0","1",",0","0",",0","0",",0","","","19731106",",,0","19731130","+,,0","19731110",",,0","","","19731128",",,0","19731116","+,,0","-6.7",",0,06,","0",",,0,30,+","0",",T,0,10,","15.2",",,0,28,","18.9",",0,16,+","","","597.4","0","","","","","","","","","","","","","","","","","394.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0",",,,0","0",",T,,0","5.17",",0","9.59",",,,0","0.75",",,,0","",""
"USC00129222","1973-12","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","448.5","0","0.0",",0","16",",0","8",",0","0",",0","13",",0","4",",0","1",",0","28",",0","16",",0","0",",0","0",",0","","","19731222",",,0","19731222","+,,0","19731220",",,0","","","19731205",",,0","19731204",",,0","-21.7",",0,22,","356",",,0,22,+","157",",,0,20,","23.4",",,0,05,","16.1",",0,04,","","","1247.2","0","","","","","","","","","","","","","","","","","649.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6",",,,0","480",",,,0","-2.63",",0","1.16",",,,0","-6.42",",,,0","",""
"USC00129222","1974-01","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","14",",0","6",",0","0",",0","24",",0","5",",0","8",",0","29",",0","15",",0","0",",0","0",",0","","","19740113",",,0","19740113","+,,0","19740109",",,0","","","19740121",",,0","19740127",",,0","-23.3",",0,13,","356",",,0,13,+","132",",,0,09,","22.9",",,0,21,","11.7",",0,27,","","","1964.5","0","","","","","","","","","","","","","","","","","717.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.7",",,,0","424",",,,0","-4.81",",0","-0.83",",,,0","-8.78",",,,0","",""
"USC00129222","1974-02","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","11",",0","3",",0","0",",0","11",",0","3",",0","1",",0","25",",0","16",",0","0",",0","0",",0","","","19740226",",,0","19740225",",,0","19740225",",,0","","","19740222",",,0","19740222",",,0","-20.6",",0,26,","203",",,0,25,","208",",,0,25,","24.9",",,0,22,","9.4",",0,22,","","","2587.8","0","","","","","","","","","","","","","","","","","623.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2",",,,0","360",",,,0","-3.93",",0","0.67",",,,0","-8.53",",,,0","",""
"USC00129222","1974-03","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","13",",0","11",",0","0",",0","1",",0","1",",0","0",",0","18",",0","2",",0","1",",0","0",",0","","","19740325",",,0","19740320",",,0","19740331",",,0","7","","19740307",",,0","19740304",",,0","-12.8",",0,25,","25",",,0,20,","46",",,0,31,","25.1",",,0,07,","22.2",",0,04,","","","3052.7","0","","","","","","","","","","","","","","","","","464.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.1",",,,0","49",",,,0","3.34",",0","8.02",",,,0","-1.35",",,,0","",""
"USC00129222","1974-04","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","2.5","0","2.5",",0","15",",0","11",",0","2",",0","0",",0","0",",0","0",",0","8",",0","0",",0","7",",0","0",",0","","","19740409",",,0","19740423","+,,0","19740402",",,0","4","","19740404",",,0","19740428","+,,0","-5.0",",0,09,","0",",T,0,23,+","8",",,0,02,","46.5",",,0,04,","26.7",",0,28,+","","","3304.9","0","","","","","","","","","","","","","","","","","252.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.5",",,,0","13",",,,0","10.01",",0","15.74",",,,0","4.28",",,,0","",""
"USC00129222","1974-05","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","10.0","0","7.5",",0","18",",0","11",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","11",",0","0",",0","","","19740507",",,0","19740531","+,,0","19740531","+,,0","8","","19740522",",,0","19740522",",,0","-3.3",",0,07,","0",",,0,31,+","0",",,0,31,+","26.4",",,0,22,","29.4",",0,22,","","","3471.8","0","","","","","","","","","","","","","","","","","166.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142.5",",,,0","0",",,,0","13.19",",0","18.49",",,,0","7.89",",,,0","",""
"USC00129222","1974-06","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","64.2","0","54.2",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","","","19740602",",,0","19740630","+,,0","19740630","+,,0","14","","19740607",",,0","19740621",",,0","6.7",",0,02,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,07,","32.2",",0,21,","","","3516.1","0","","","","","","","","","","","","","","","","","44.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.4",",,,0","0",",,,0","18.66",",0","24.02",",,,0","13.30",",,,0","",""
"USC00129222","1974-07","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","229.0","0","164.8",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","19740724",",,0","19740731","+,,0","19740731","+,,0","5","","19740723",",,0","19740715",",,0","12.2",",0,24,","0",",,0,31,+","0",",,0,31,+","22.6",",,0,23,","37.8",",0,15,","","","1.7","0","","","","","","","","","","","","","","","","","1.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4",",,,0","0",",,,0","23.60",",0","30.21",",,,0","16.98",",,,0","",""
"USC00129222","1974-08","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","330.5","0","101.5",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","19740805",",,0","19740831","+,,0","19740831","+,,0","4","","19740817",",,0","19740827",",,0","10.0",",0,05,","0",",,0,31,+","0",",,0,31,+","29.0",",,0,17,","32.8",",0,27,","","","5.1","0","","","","","","","","","","","","","","","","","3.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5",",,,0","0",",,,0","21.50",",0","27.58",",,,0","15.41",",,,0","",""
"USC00129222","1974-09","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","349.7","0","19.2",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","","","19740923",",,0","19740930","+,,0","19740930","+,,0","2","","19740912",",,0","19740912",",,0","-1.1",",0,23,","0",",,0,30,+","0",",,0,30,+","68.6",",,0,12,","30.6",",0,12,","","","115.0","0","","","","","","","","","","","","","","","","","109.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135.2",",,,0","0",",,,0","15.31",",0","21.96",",,,0","8.66",",,,0","",""
"USC00129222","1974-10","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","351.4","0","1.7",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","6",",0","0",",0","","","19741021",",,0","19741031","+,,0","19741031","+,,0","","","19741029",",,0","19741012",",,0","-5.0",",0,21,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,29,","24.4",",0,12,","","","375.3","0","","","","","","","","","","","","","","","","","260.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4",",,,0","0",",,,0","9.99",",0","16.50",",,,0","3.47",",,,0","",""
